GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "39000","Ohio",3,SAEMP27N,20,"...","Wage and salary employment by place of work (number of jobs) ","Number of jobs",5649915,5726183,5781879,5709552,5613882,5562509,5568543,5571971,5581444,5576368,5500161,5200852,5163967,5221949,5316412,5369127,5441719,5521125,5582477,5622731,5667924,5697724,5368621,5483794,5632510
 "39000","Ohio",3,SAEMP27N,70,"111-112"," Farm wage and salary employment ","Number of jobs",15679,17128,17956,17762,13908,15724,14953,14559,15595,17181,12630,13627,13347,13254,19593,16061,12576,18013,20092,16753,17776,16941,14436,14272,13487
 "39000","Ohio",3,SAEMP27N,80,"..."," Nonfarm wage and salary employment ","Number of jobs",5634236,5709055,5763923,5691790,5599974,5546785,5553590,5557412,5565849,5559187,5487531,5187225,5150620,5208695,5296819,5353066,5429143,5503112,5562385,5605978,5650148,5680783,5354185,5469522,5619023
 "39000","Ohio",3,SAEMP27N,90,"113-814","  Private nonfarm wage and salary employment ","Number of jobs",4831121,4902135,4941085,4857375,4756409,4702675,4710517,4722130,4732647,4722966,4652775,4358482,4325460,4401007,4497500,4557699,4634561,4707215,4759638,4798531,4842311,4869467,4569534,4691383,4835248
 "39000","Ohio",3,SAEMP27N,100,"113-115","   Forestry, fishing, and related activities ","Number of jobs",3988,4019,3842,3794,4002,4140,4349,4178,4158,4219,4321,4349,4575,4570,4875,5090,5236,5433,5425,5431,5551,5617,5422,5624,5846
 "39000","Ohio",3,SAEMP27N,101,"113","    Forestry and logging ","Number of jobs",838,793,738,638,699,689,730,528,514,483,414,375,389,367,378,380,351,347,294,276,297,313,301,330,364
 "39000","Ohio",3,SAEMP27N,102,"114","    Fishing, hunting and trapping ","Number of jobs",(T),(T),(T),30,33,36,38,33,26,28,26,27,33,28,30,30,32,38,39,39,41,39,43,46,54
 "39000","Ohio",3,SAEMP27N,103,"115","    Support activities for agriculture and forestry ","Number of jobs",3083,3164,3044,3126,3270,3415,3581,3617,3618,3708,3881,3947,4153,4175,4467,4680,4853,5048,5092,5116,5213,5265,5078,5248,5428
 "39000","Ohio",3,SAEMP27N,200,"21","   Mining, quarrying, and oil and gas extraction ","Number of jobs",13144,12842,12334,12497,11699,11024,11049,10833,10985,11273,11680,11420,10898,11366,12205,12138,14393,13725,11021,11109,11806,11522,8966,8277,8690
 "39000","Ohio",3,SAEMP27N,201,"211","    Oil and gas extraction ","Number of jobs",2657,2704,2564,2656,2494,2513,2499,2335,2386,2555,2690,2685,2765,2875,3091,2007,2325,2021,1653,1072,1097,1126,1038,1139,1230
 "39000","Ohio",3,SAEMP27N,202,"212","    Mining (except oil and gas) ","Number of jobs",8631,8455,8008,7877,6990,6342,6310,6147,6041,5831,5875,5885,5609,5671,5771,5577,5662,5326,4662,4346,4344,4302,4026,3692,3817
 "39000","Ohio",3,SAEMP27N,203,"213","    Support activities for mining ","Number of jobs",1856,1683,1762,1964,2215,2169,2240,2351,2558,2887,3115,2850,2524,2820,3343,4554,6406,6378,4706,5691,6365,6094,3902,3446,3643
 "39000","Ohio",3,SAEMP27N,300,"22","   Utilities ","Number of jobs",24882,24776,24433,24250,22020,21405,20466,20405,20779,21098,21718,21323,19951,19308,19109,18799,18217,19205,19226,19117,19126,18683,18428,18186,17706
 "39000","Ohio",3,SAEMP27N,400,"23","   Construction ","Number of jobs",239792,248648,255276,248708,246556,241480,244182,240329,237748,231395,217612,186436,174268,180932,186095,190957,200439,205506,211084,222770,225978,232457,223336,228760,238846
 "39000","Ohio",3,SAEMP27N,401,"236","    Construction of buildings ","Number of jobs",57341,59718,59635,58049,59616,58579,59182,58479,56953,54627,51874,42934,40024,41539,41804,43048,44506,44850,46267,47179,49143,51474,49094,50767,53679
