GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "93000","Great Lakes",3,SAINC4,45,"..."," Equals: Net earnings by place of residence ","Millions of dollars",15746.6,13353.6,10952.6,7974.0,7621.6,9395.2,11015.6,12428.5,14225.1,12343.9,13412.6,14594.8,18498.4,23490.4,29199.1,30898.9,30917.8,32507.5,36019.2,40715.4,38712.2,42720.7,49734.0,52826.3,57424.6,55963.2,60547.2,64652.2,66715.0,65255.4,69869.4,71976.8,72631.6,77099.1,80516.3,86709.5,94911.7,103538.0,107783.6,117386.1,128688.2,132883.7,141471.9,154638.3,172057.4,183056.0,192134.1,213528.8,239311.4,266680.0,291527.8,301535.1,319107.0,321698.4,336289.7,375307.0,401123.1,424832.9,452585.2,487747.1,520262.1,547206.4,558385.2,602436.3,630373.3,669692.3,700477.3,738634.6,782176.1,836750.0,886550.1,944197.0,971586.9,987468.0,1010784.9,1051591.4,1074146.5,1116340.1,1147975.2,1156283.0,1093860.9,1129988.2,1205368.0,1253984.1,1281033.0,1318716.9,1368551.2,1394409.2,1441702.8,1505220.8,1552741.5,1565387.4,1684972.0,1773873.6
 "93000","Great Lakes",3,SAINC4,46,"..."," Plus: Dividends, interest, and rent 7/","Millions of dollars",4033.4,3543.9,2885.0,2118.4,1672.5,1783.3,1945.1,2350.4,2521.3,2235.8,2535.5,2681.4,3105.3,3320.7,3493.3,3633.4,3821.6,4274.2,4617.6,4920.1,5239.5,6062.4,6320.3,6571.6,7359.5,7726.1,8336.9,9118.6,9694.5,9989.5,10781.6,11699.4,12376.7,13432.1,14370.8,15585.6,16859.0,18028.4,19054.4,20459.1,21994.4,24273.7,26120.4,28097.2,31434.0,35777.6,39087.8,41851.2,46353.1,51456.0,57797.1,69779.6,84700.3,96693.0,103272.9,114965.3,120622.6,125418.9,125653.1,136595.2,152051.6,159996.1,160840.5,163757.1,169487.4,182800.1,198034.9,210635.1,222724.3,239159.9,233134.6,250193.6,249422.5,239081.0,241993.1,248367.0,255629.8,280584.1,301651.7,320324.0,286021.5,282462.2,313154.8,341072.7,332558.3,358634.7,379842.6,389706.0,408561.3,436703.3,447225.6,451800.0,495110.7,530573.4
 "93000","Great Lakes",3,SAINC4,47,"..."," Plus: Personal current transfer receipts ","Millions of dollars",277.6,279.4,517.9,386.6,383.6,380.5,439.3,652.1,413.4,491.6,530.1,567.4,558.9,603.4,538.1,650.0,1194.6,2018.2,2155.8,2115.3,2044.7,2430.0,2101.0,2266.9,2455.6,2895.6,3129.9,3410.1,3981.8,5059.0,4942.7,5257.4,6130.2,6154.0,6343.5,6474.4,6934.9,7529.2,9009.3,10412.9,11333.8,13547.9,16102.4,17972.4,20937.8,24931.9,32031.1,34248.3,35769.3,38441.6,43464.5,54603.3,60702.8,68113.3,72769.3,74532.3,78253.4,81934.3,84183.3,87913.9,94311.4,103058.1,112266.6,123996.5,130312.9,134363.4,141655.9,148181.7,153085.2,155539.4,161659.3,171229.5,187875.6,199651.1,208344.1,217136.9,233517.3,245462.2,265443.9,298791.4,332482.6,355995.8,352948.4,353051.7,361464.0,376180.5,394828.9,401873.2,411523.0,426617.5,447938.0,603609.7,655410.3,559122.0
 "93000","Great Lakes",3,SAINC4,50,"..."," Wages and salaries ","Millions of dollars",12752.6,11013.2,9008.6,6811.7,6502.4,7885.7,8714.7,10134.9,11401.1,10057.6,11016.3,12044.6,14941.9,18643.9,23452.5,25088.2,24476.6,25158.5,28979.3,32177.0,31426.1,34835.3,40400.6,43229.0,47600.1,46078.2,50410.7,53745.1,55421.3,53415.8,58079.4,60306.0,60180.0,64188.4,67478.5,72729.5,79288.9,87130.6,91563.8,100364.4,110153.9,114415.4,121023.8,132045.2,147543.1,158491.4,162865.9,181586.3,202216.4,226701.8,248699.1,258625.1,276477.0,279169.3,291167.0,320306.5,342191.4,361765.2,383824.6,414523.5,436923.6,460488.2,472080.8,500341.2,523574.2,557944.6,589698.1,619114.2,658379.3,703086.1,742124.5,782688.1,791356.1,798467.8,815016.9,847213.4,872206.2,906401.9,939455.0,949761.2,894031.9,908796.3,948849.5,989405.9,1011661.9,1054370.1,1103581.4,1131521.7,1175245.1,1221783.9,1261215.5,1263619.5,1360224.1,1466083.1
 "93000","Great Lakes",3,SAINC4,60,"..."," Supplements to wages and salaries ","Millions of dollars",193.0,191.1,178.1,155.6,144.4,158.2,181.6,267.0,514.0,580.7,589.1,633.1,793.8,951.4,1164.4,1341.7,1481.6,1660.4,1625.0,1676.1,1825.0,2124.8,2711.2,2959.1,3209.7,3297.2,3728.0,4174.4,4669.1,4680.0,5253.9,5798.5,5856.2,6514.6,6969.5,7615.1,8371.2,9945.3,10278.4,11339.9,13201.7,13876.0,15445.7,17883.1,20375.9,22270.4,25035.2,28495.3,33374.4,37959.9,42507.5,45657.5,49706.8,52559.4,57361.9,63539.2,69458.6,75797.0,79783.8,87732.9,95204.5,102676.2,109142.2,122389.2,129491.6,136484.9,137944.3,140337.8,144419.8,153601.2,161846.1,172741.3,182319.8,189344.3,198194.6,209034.2,219156.4,226980.8,232318.2,235183.7,229457.5,232263.0,239959.6,245661.3,254216.9,258558.3,266021.3,269158.6,278780.3,293365.3,298183.0,292983.5,304080.2,314646.0
 "93000","Great Lakes",3,SAINC4,61,"...","  Employer contributions for employee pension and insurance funds 8/","Millions of dollars",191.4,189.7,177.1,154.0,143.5,154.4,173.6,212.3,218.1,238.3,243.5,263.5,317.5,461.3,619.5,742.4,827.8,876.4,934.4,1041.2,1119.2,1403.5,1818.0,2022.1,2232.3,2248.4,2546.3,2840.8,3146.0,3279.7,3507.9,3691.8,3780.7,4129.7,4325.6,4858.9,5559.5,6281.4,6517.9,7268.2,8375.3,8976.0,10057.9,11483.8,12066.3,13064.0,15749.3,17574.2,20972.6,23478.3,26183.7,29049.6,30874.4,33329.9,36526.2,39348.2,43788.3,48462.3,51336.3,56150.5,62125.1,67329.9,72301.2,83085.3,87865.1,91674.7,91065.2,92151.1,94355.3,101286.8,107131.9,116105.3,125039.8,131750.2,138441.4,145612.7,153194.1,159022.7,163009.9,164966.9,162519.5,164274.8,168034.0,170500.8,178547.1,181311.1,186336.9,187888.1,194470.3,207156.6,209374.1,204067.2,210195.9,212907.8
 "93000","Great Lakes",3,SAINC4,62,"...","  Employer contributions for government social insurance ","Millions of dollars",1.7,1.5,1.0,1.7,0.8,3.8,8.0,54.7,295.9,342.4,345.6,369.6,476.3,490.1,544.9,599.4,653.8,784.1,690.6,634.9,705.8,721.3,893.2,937.0,977.4,1048.8,1181.7,1333.6,1523.1,1400.2,1745.9,2106.8,2075.5,2384.9,2644.0,2756.2,2811.7,3663.9,3760.5,4071.7,4826.4,4900.0,5387.8,6399.3,8309.7,9206.3,9285.9,10921.2,12401.8,14481.6,16323.8,16607.9,18832.3,19229.5,20835.7,24191.0,25670.3,27334.7,28447.5,31582.4,33079.4,35346.3,36840.9,39303.9,41626.5,44810.2,46879.1,48186.8,50064.5,52314.4,54714.2,56636.0,57280.0,57594.2,59753.2,63421.5,65962.3,67958.1,69308.3,70216.9,66938.0,67988.2,71925.6,75160.6,75669.8,77247.2,79684.4,81270.6,84310.0,86208.7,88809.0,88916.3,93884.3,101738.2
 "93000","Great Lakes",3,SAINC4,70,"..."," Proprietors' income 9/","Millions of dollars",2814.6,2162.6,1778.5,1019.4,986.4,1366.5,2138.5,2093.5,2702.6,2132.4,2246.1,2390.9,3372.8,4553.9,5364.6,5365.6,5920.0,6768.0,6441.6,7882.3,6548.7,7001.0,8146.1,8256.3,8292.4,8480.7,8541.0,9104.3,9321.8,9764.1,9708.0,9652.2,10324.7,10555.7,10744.6,11249.5,12331.4,13350.2,13349.6,13814.7,14381.6,13849.6,15107.4,16439.1,19351.5,19182.2,21314.2,22970.3,25580.1,27199.7,28984.0,26648.4,27021.7,25132.0,25396.7,34386.3,36268.4,37446.2,41766.5,44458.0,51074.2,51069.5,47478.9,54347.9,56372.2,60633.8,62646.3,71810.8,76260.0,81896.7,89327.0,99534.5,110088.8,113572.8,114591.2,118183.6,110412.2,115675.6,112893.4,110157.3,103834.2,124578.2,143287.8,150463.7,167104.9,162406.8,160893.3,159929.3,160871.6,169279.0,178498.4,196248.1,219761.6,210141.9
 "93000","Great Lakes",3,SAINC4,71,"...","  Farm proprietors' income ","Millions of dollars",997.5,690.2,679.3,339.8,367.0,453.1,1059.1,769.8,1260.7,791.3,785.2,711.3,1200.0,1833.3,2073.7,1882.8,2252.0,2609.4,2483.3,3458.5,2122.2,2182.2,2751.2,2575.3,2268.2,2303.8,1727.8,1932.5,1786.5,2115.0,1597.7,1679.5,2084.8,1968.9,1947.6,1638.7,2233.2,2575.6,2134.8,2024.2,2449.8,2057.2,2433.5,2677.6,4638.4,3972.4,5032.0,3902.7,3840.7,3564.3,4178.0,2218.2,2594.5,1690.1,-1299.8,3238.5,3789.4,3397.5,3924.9,2108.0,5634.2,4313.2,1897.0,4279.7,3272.0,4204.5,1486.2,5097.0,4593.8,3346.5,2440.8,3123.8,3332.6,1409.0,3775.0,7449.8,4381.7,4148.5,6026.9,8352.5,4625.2,6481.5,13890.7,8362.7,18488.7,9903.6,2843.8,4033.4,4465.5,5506.0,3355.3,10003.3,17182.6,18002.4
 "93000","Great Lakes",3,SAINC4,72,"...","  Nonfarm proprietors' income ","Millions of dollars",1817.1,1472.4,1099.1,679.6,619.4,913.5,1079.4,1323.7,1441.9,1341.1,1460.8,1679.6,2172.8,2720.7,3290.9,3482.8,3668.0,4158.6,3958.4,4423.8,4426.4,4818.7,5394.9,5681.0,6024.3,6176.9,6813.2,7171.8,7535.3,7649.2,8110.3,7972.7,8239.9,8586.8,8797.0,9610.8,10098.2,10774.6,11214.9,11790.5,11931.9,11792.4,12673.9,13761.5,14713.1,15209.8,16282.2,19067.6,21739.3,23635.5,24805.9,24430.3,24427.2,23441.9,26696.4,31147.8,32479.0,34048.7,37841.6,42350.0,45440.0,46756.3,45581.9,50068.2,53100.2,56429.3,61160.1,66713.8,71666.3,78550.2,86886.2,96410.7,106756.2,112163.7,110816.2,110733.7,106030.5,111527.2,106866.6,101804.8,99209.0,118096.7,129397.2,142101.0,148616.2,152503.1,158049.5,155895.9,156406.1,163772.9,175143.1,186244.7,202579.0,192139.4
 "93000","Great Lakes",3,SAINC4,7010,"...","Total employment ","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),17784792,17629888,17549161,17933361,18709641,18910612,18398540,18891012,19508275,20189901,20491061,19978400,19794639,19247704,19265036,20027708,20491601,20933917,21515533,22070238,22555767,22928059,22845115,22971040,23359251,24059591,24713277,25105406,25512693,25953106,26332508,26830018,26554355,26272427,26219603,26440201,26681957,26874748,27135371,26871659,25773375,25658961,26127449,26416618,26731731,27123792,27533448,27817033,28024341,28348125,28331886,27184851,28063064,29223389
 "93000","Great Lakes",3,SAINC4,7020,"..."," Wage and salary employment ","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),15569816,15398054,15282425,15587339,16299810,16467386,15924343,16372651,16941190,17607214,17891136,17307203,17100518,16467210,16443321,17146681,17551010,17925730,18398485,18900667,19396507,19655677,19487859,19646181,20021355,20585941,21106273,21396018,21748259,22131481,22487073,22792145,22468655,22125882,21929371,21967621,22028195,22101758,22111944,21843109,20650368,20546451,20824690,21157894,21397936,21706165,22038878,22299225,22475526,22682776,22798775,21303521,21854679,22595165
 "93000","Great Lakes",3,SAINC4,7040,"..."," Proprietors employment ","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2214976,2231834,2266736,2346022,2409831,2443226,2474197,2518361,2567085,2582687,2599925,2671197,2694121,2780494,2821715,2881027,2940591,3008187,3117048,3169571,3159260,3272382,3357256,3324859,3337896,3473650,3607004,3709388,3764434,3821625,3845435,4037873,4085700,4146545,4290232,4472580,4653762,4772990,5023427,5028550,5123007,5112510,5302759,5258724,5333795,5417627,5494570,5517808,5548815,5665349,5533111,5881330,6208385,6628224
"Note: See the included footnote file."
"SAINC4: Personal income and employment by major component "
"Last updated: September 29, 2023-- revised statistics for 1979-2022."
"U.S. Bureau of Economic Analysis"
